CaseNbr	Category	latitude	longitude	time
1200764	WEAPONS	34.024789	-118.289427	734921.986111
1200767	PROPERTY	34.026920	-118.276101	734911.375000
1200798	PROPERTY	34.021475	-118.282179	734919.708333
1200799	PROPERTY	34.020289	-118.290330	734921.000694
1200800	PROPERTY	34.022181	-118.284466	734921.541667
1200817	PROPERTY	34.024116	-118.290749	734925.406250
1200822	PROPERTY	34.028290	-118.282594	734926.000694
1200823	PROPERTY	34.061416	-118.204854	734923.312500
1200826	PROPERTY	34.019274	-118.290295	734920.614583
1200830	PROPERTY	34.025524	-118.287581	734923.645833
1200841	PROPERTY	34.021153	-118.283985	734927.458333
1200857	PROPERTY	34.062580	-118.202705	734920.625000
1200869	PROPERTY	34.019896	-118.281609	734929.458333
1200916	PROPERTY	34.032928	-118.276850	734931.833333
1200922	PROPERTY	34.023890	-118.288746	734932.822917
1200947	PROPERTY	34.032928	-118.276850	734932.791667
1200951	PROPERTY	34.025050	-118.280080	734932.500000
1200956	PROPERTY	34.029528	-118.282313	734934.729167
1200965	PROPERTY	34.021364	-118.286433	734935.250000
1200969	PROPERTY	34.026267	-118.288365	734934.916667
1200976	PROPERTY	34.029430	-118.282940	734935.739583
1200981	PROPERTY	34.021765	-118.282861	734932.666667
1200983	PROPERTY	34.019122	-118.290751	734936.729167
1200984	PROPERTY	34.019742	-118.277213	734936.333333
1200987	PROPERTY	34.026267	-118.288365	734935.479167
1201001	PROPERTY	34.021571	-118.283749	734803.500000
1201017	PROPERTY	34.024775	-118.287983	734931.958333
1201018	PROPERTY	34.024333	-118.283966	734937.597222
1201022	PROPERTY	34.020159	-118.283717	734929.583333
1201033	PROPERTY	34.024623	-118.287701	734942.711806
1201034	PROPERTY	34.019983	-118.282509	734942.718750
1201042	PROPERTY	34.019288	-118.286337	734936.500000
1201056	PROPERTY	34.019487	-118.289477	734941.687500
1201061	PROPERTY	34.023991	-118.286299	734944.713194
1201067	PROPERTY	34.062052	-118.201433	734946.041667
1201072	PROPERTY	34.019122	-118.290751	734937.576389
1201081	PROPERTY	34.021475	-118.282179	734947.000694
1201082	PROPERTY	34.026550	-118.278330	734930.458333
1201084	PROPERTY	34.021765	-118.282861	734947.416667
1201088	PROPERTY	34.026267	-118.288365	734936.791667
1201090	PROPERTY	34.029660	-118.281250	734936.437500
1201093	PROPERTY	34.023387	-118.291665	734941.458333
1201098	PROPERTY	34.026267	-118.288365	734935.166667
1201100	PROPERTY	34.020194	-118.285760	734933.416667
1201101	PROPERTY	34.026920	-118.276101	734931.515278
1201104	PROPERTY	34.022408	-118.291014	734923.576389
1201108	PROPERTY	34.027480	-118.290430	734948.677083
1201126	PROPERTY	34.020289	-118.290330	734219.486111
1201129	PROPERTY	34.027590	-118.280530	734936.833333
1201146	PROPERTY	0.000000	-0.000000	734944.625000
1201148	PROPERTY	34.027480	-118.290430	734950.833333
1201161	PROPERTY	34.021765	-118.282861	734951.909722
1201170	PROPERTY	34.019502	-118.282823	734952.656250
1201185	PROPERTY	34.025680	-118.277440	734952.052083
1201192	PROPERTY	34.026670	-118.278900	734953.069444
1201195	PROPERTY	34.021103	-118.281659	734952.833333
1201196	PROPERTY	34.019274	-118.290295	734952.333333
1201205	PROPERTY	34.029655	-118.288633	734954.802083
1201207	PROPERTY	34.019698	-118.282058	734952.999306
1201208	PROPERTY	34.026670	-118.278900	734952.636806
1201209	PROPERTY	34.019122	-118.290751	734950.562500
1201217	PROPERTY	34.020289	-118.290330	734950.312500
1201221	PROPERTY	34.028954	-118.278704	734955.506944
1201227	PROPERTY	34.021765	-118.282861	734955.270833
1201237	TRAFFIC	34.024268	-118.287553	734956.531250
1201239	PROPERTY	34.026550	-118.278330	734839.916667
1201254	PROPERTY	34.020289	-118.290330	734956.729167
1201265	PROPERTY	34.020093	-118.287066	734957.458333
1201268	PROPERTY	34.021475	-118.282179	734950.916667
1201287	PROPERTY	34.019122	-118.290751	734960.125000
1201290	PROPERTY	34.022067	-118.288781	734959.979167
1201294	PROPERTY	0.000000	-0.000000	734959.083333
1201298	PROPERTY	34.019871	-118.286099	734957.562500
1201300	PROPERTY	34.028954	-118.278704	734959.708333
1201311	TRAFFIC	34.022951	-118.285092	734962.531250
1201312	PROPERTY	34.019247	-118.276105	734724.513889
1201329	PROPERTY	34.020159	-118.283717	734963.489583
1201358	PROPERTY	34.023890	-118.288746	734965.840278
1201383	PROPERTY	34.065366	-118.195863	734929.411111
1201388	PROPERTY	34.028954	-118.278704	734966.729167
1201391	PROPERTY	34.025524	-118.287581	734967.104167
1201400	PROPERTY	34.018723	-118.285236	734961.583333
1201410	PROPERTY	34.062052	-118.201433	734968.291667
1201414	TRAFFIC	34.026684	-118.281777	734969.608333
1201421	PROPERTY	34.062052	-118.201433	734747.583333
1201424	PROPERTY	34.023890	-118.288746	734969.937500
1201428	PROPERTY	34.027490	-118.287710	734969.708333
1201431	PROPERTY	34.062052	-118.201433	734958.708333
1201433	PROPERTY	34.027490	-118.287710	734970.704861
1201451	PROPERTY	34.031602	-118.287615	734971.833333
1201462	PROPERTY	34.021991	-118.286080	734871.541667
1201466	PROPERTY	34.024333	-118.283966	734973.791667
1201496	PROPERTY	34.018818	-118.287424	734973.583333
1201498	PROPERTY	0.000000	-0.000000	734973.604167
1201516	PROPERTY	34.019122	-118.290751	734973.750000
1201524	PROPERTY	34.021935	-118.280085	734977.854167
1201550	PROPERTY	34.023991	-118.286299	734978.583333
1201592	PROPERTY	34.018855	-118.285768	734964.583333
1201610	PROPERTY	34.019920	-118.280504	734983.562500
1201681	PROPERTY	34.019122	-118.290751	734986.458333
1201689	PROPERTY	34.021103	-118.281659	734984.875000
1201694	PROPERTY	34.026267	-118.288365	734985.902778
1201700	PROPERTY	34.019603	-118.287538	734988.697917
1201708	PROPERTY	34.019124	-118.287976	734986.583333
1201713	PROPERTY	34.022334	-118.282518	734970.645833
1201725	PROPERTY	34.021991	-118.286080	734982.708333
1201729	PROPERTY	34.021301	-118.288016	734990.687500
1201734	PROPERTY	34.029017	-118.283658	734983.791667
1201737	DISORDERLY CONDUCT	34.028669	-118.291539	734991.563194
1201738	PROPERTY	34.019124	-118.287976	734989.625000
1201739	PROPERTY	34.062425	-118.203742	734991.562500
1201741	PROPERTY	34.028705	-118.288540	734984.375000
1201747	PROPERTY	34.062052	-118.201433	734985.708333
1201748	PROPERTY	0.000000	-0.000000	734990.750000
1201750	PROPERTY	34.020289	-118.290330	734636.333333
1201751	DISORDERLY CONDUCT	34.028379	-118.288222	734992.531250
1201753	PROPERTY	34.019698	-118.282058	734951.166667
1201754	PROPERTY	0.000000	-0.000000	734956.958333
1201765	PROPERTY	34.021103	-118.281659	734992.354167
1201796	PROPERTY	0.000000	-0.000000	734995.166667
1201797	PROPERTY	34.019871	-118.286099	734975.708333
1201808	PROPERTY	34.022181	-118.284466	734996.333333
1201816	PROPERTY	34.035456	-118.280248	734990.500000
1201817	PROPERTY	34.022181	-118.284466	734993.500000
1201834	PROPERTY	34.026267	-118.288365	734983.500000
1201836	PROPERTY	34.022334	-118.282518	734997.708333
1201877	PROPERTY	34.026920	-118.276101	734994.750000
1201888	PROPERTY	34.025417	-118.284165	735003.875000
1201895	PROPERTY	34.020407	-118.282071	735003.750000
1201934	SERVICE	34.062052	-118.201433	735008.714583
1201945	PROPERTY	34.026036	-118.280785	735009.861111
1201957	PROPERTY	34.021935	-118.280085	735008.666667
1201967	PROPERTY	34.020289	-118.290330	735011.729167
1201979	PROPERTY	34.023173	-118.292738	735012.770833
1201982	PROPERTY	34.033739	-118.280248	735011.791667
1201983	PROPERTY	34.021571	-118.283749	735013.531250
1202017	PROPERTY	34.062052	-118.201433	735018.500000
1202027	PROPERTY	34.021301	-118.288016	735018.625000
1202031	PROPERTY	34.019871	-118.286099	735018.187500
1202035	PROPERTY	34.018665	-118.286794	735019.770833
1202054	WEAPONS	34.018303	-118.283409	735021.909722
1202069	PROPERTY	34.062052	-118.201433	735021.625000
1202071	PROPERTY	34.027390	-118.280440	735015.625000
1202074	PROPERTY	34.025683	-118.281655	735023.833333
1202095	PROPERTY	34.062052	-118.201433	735027.613889
1202123	PROPERTY	34.019920	-118.280504	734997.512500
1202126	PROPERTY	0.000000	-0.000000	735005.791667
1202175	PROPERTY	34.020598	-118.286592	735031.500000
1202177	PROPERTY	34.019871	-118.286099	735038.312500
1202182	ALARM RESPONSE	34.062052	-118.201433	735039.615972
1202185	PROPERTY	34.021817	-118.279977	735039.687500
1202190	PROPERTY	34.022067	-118.288781	735038.750000
1202193	PROPERTY	34.021935	-118.280085	735040.583333
1202211	PROPERTY	34.023890	-118.288746	735040.645833
1202212	PROPERTY	0.000000	-0.000000	735041.892361
1202218	PROPERTY	34.023890	-118.288746	735035.625000
1202220	PROPERTY	34.021860	-118.297719	735042.916667
1202228	PROPERTY	34.062052	-118.201433	735039.677083
1202281	PROPERTY	34.020289	-118.290330	735047.312500
1202295	PROPERTY	34.061104	-118.205596	735048.541667
1202302	PROPERTY	34.024333	-118.283966	735049.760417
1202312	PROPERTY	34.032928	-118.276850	735050.625000
1202313	PROPERTY	34.019871	-118.286099	735050.770833
1202317	PROPERTY	34.019122	-118.290751	735051.541667
1202339	TRAFFIC	34.021111	-118.284830	735053.501389
1202382	PROPERTY	34.060762	-118.205804	735059.645833
1202383	PROPERTY	34.062052	-118.201433	735056.625000
1202384	PROPERTY	0.000000	-0.000000	735058.666667
1202409	PROPERTY	34.027110	-118.282540	735060.708333
1202419	PROPERTY	0.000000	-0.000000	735062.677083
1202422	TRAFFIC	34.017690	-118.281912	735061.687500
1202426	PROPERTY	34.020965	-118.285538	735062.343750
1202441	PROPERTY	34.027500	-118.289180	735065.750000
1202450	PROPERTY	34.062425	-118.203742	735062.708333
1202471	PROPERTY	34.022408	-118.291014	735069.520833
1202473	DISORDERLY CONDUCT	34.021945	-118.283807	735069.362500
1202527	PROPERTY	34.034824	-118.281100	735138.395833
1202548	PROPERTY	34.024623	-118.287701	735077.458333
1202567	PROPERTY	34.021935	-118.280085	735080.812500
1202577	PROPERTY	34.020098	-118.288775	735080.416667
1202584	PROPERTY	34.030060	-118.284330	735077.750000
1202592	PROPERTY	34.021103	-118.281659	735083.958333
1202596	PROPERTY	34.027540	-118.280960	735083.625000
1202611	PROPERTY	34.062052	-118.201433	735063.458333
1202622	PROPERTY	0.000000	-0.000000	735084.416667
1202665	PROPERTY	34.024333	-118.283966	735091.016667
1202704	PROPERTY	0.000000	-0.000000	735094.541667
1202733	PROPERTY	34.031835	-118.290133	735097.750000
1202737	PROPERTY	34.019742	-118.277213	735095.041667
1202766	PROPERTY	34.031863	-118.290133	735080.647222
1202770	PROPERTY	34.021364	-118.286433	735007.625000
1202772	PROPERTY	34.021935	-118.280085	735101.875000
1202786	PROPERTY	34.023847	-118.293980	735102.916667
1202803	PROPERTY	34.019742	-118.277213	735104.670139
1202806	PROPERTY	34.019351	-118.282112	735104.625000
1202818	PROPERTY	34.026920	-118.276101	735099.791667
1202840	PROPERTY	34.019274	-118.290295	735105.666667
1202843	PROPERTY	34.021103	-118.281659	735106.333333
1202859	PROPERTY	34.031863	-118.290133	735107.375000
1202860	PROPERTY	34.031863	-118.290133	735106.875000
1202864	PROPERTY	34.060235	-118.204455	735107.708333
1202867	PROPERTY	0.000000	-0.000000	735106.333333
1202871	PROPERTY	34.021935	-118.280085	735106.666667
1202879	PROPERTY	34.021935	-118.280085	735108.833333
1202884	WEAPONS	34.030637	-118.292602	735108.744444
1202889	PROPERTY	34.020289	-118.290330	735108.958333
1202892	PROPERTY	34.020598	-118.286592	735109.513889
1202899	PROPERTY	34.018831	-118.289536	735108.833333
1202906	PROPERTY	34.019871	-118.286099	735109.458333
1202907	PROPERTY	34.030130	-118.281160	735092.333333
1202916	PROPERTY	34.021991	-118.286080	735110.746528
1202927	PROPERTY	34.024916	-118.288297	735110.729167
1202928	PROPERTY	34.019500	-118.280089	735103.500000
1202932	PROPERTY	34.021571	-118.283749	735111.500000
1202941	PROPERTY	34.019487	-118.289477	735111.708333
1202956	PROPERTY	34.025524	-118.287581	735112.513889
1202958	PROPERTY	34.027480	-118.287480	735111.750000
1202964	PROPERTY	34.025683	-118.281655	735110.875000
1202973	PROPERTY	34.020289	-118.290330	735103.875000
1202984	PROPERTY	0.000000	-0.000000	735113.458333
1202996	PROPERTY	34.026930	-118.279470	735112.565278
1203000	PROPERTY	34.025683	-118.281655	735112.666667
1203022	PROPERTY	34.029494	-118.281654	735111.451389
1203025	PROPERTY	34.020194	-118.285760	735116.750000
1203032	PROPERTY	34.019983	-118.282509	735112.708333
1203047	PROPERTY	34.019698	-118.282058	735083.333333
1203078	PROPERTY	34.019983	-118.282509	735115.760417
1203083	PROPERTY	34.025683	-118.281655	735055.708333
1203096	PROPERTY	0.000000	-0.000000	735089.666667
1203098	PROPERTY	34.029288	-118.281740	735117.885417
1203099	PROPERTY	34.019983	-118.282509	735114.583333
1203109	PROPERTY	34.020622	-118.288294	735118.395833
1203111	PROPERTY	34.022181	-118.284466	735118.833333
1203114	PROPERTY	34.020289	-118.290330	735118.947917
1203120	PROPERTY	34.019871	-118.286099	735113.458333
1203148	PROPERTY	34.021103	-118.281659	735109.500000
1203149	PROPERTY	34.028954	-118.278704	735118.979167
1203182	PROPERTY	34.018665	-118.286794	735119.708333
1203184	PROPERTY	34.019983	-118.282509	735121.750000
1203186	PROPERTY	34.020146	-118.287264	735122.458333
1203187	PROPERTY	0.000000	-0.000000	735099.395833
1203211	PROPERTY	34.021935	-118.280085	735122.666667
1203212	PROPERTY	34.019698	-118.282058	735123.687500
1203234	PROPERTY	34.023890	-118.288746	735125.791667
1203239	TRAFFIC	34.012760	-118.258941	735125.496528
1203242	TRAFFIC	34.025646	-118.296234	735125.652778
1203248	PROPERTY	34.019351	-118.282112	735125.687500
1203279	PROPERTY	34.022181	-118.284466	735126.451389
1203299	PROPERTY	34.022067	-118.288781	735128.812500
1203303	PROPERTY	0.000000	-0.000000	735103.916667
1203306	PROPERTY	34.019122	-118.290751	735126.500000
1203315	PROPERTY	34.020289	-118.290330	735006.666667
1203325	PROPERTY	34.025683	-118.281655	735124.500000
1203335	PROPERTY	34.023991	-118.286299	735122.562500
1203340	PROPERTY	34.025683	-118.281655	735128.916667
1203351	PROPERTY	34.031089	-118.286333	735129.958333
1203353	PROPERTY	34.027108	-118.276697	735129.958333
1203354	PROPERTY	34.025683	-118.281655	735124.750000
1203357	PROPERTY	34.021364	-118.286433	735131.534722
1203362	PROPERTY	34.020159	-118.283717	735129.895833
1203378	PROPERTY	34.019571	-118.284886	735123.833333
1203381	PROPERTY	34.019122	-118.290751	735131.750000
1203382	PROPERTY	34.024630	-118.285635	735122.822917
1203383	PROPERTY	34.032530	-118.281930	735130.654167
1203389	PROPERTY	34.018723	-118.285236	735132.582639
1203410	PROPERTY	34.024623	-118.287701	735133.708333
1203437	PROPERTY	34.019983	-118.282509	735133.541667
1203442	PROPERTY	34.025683	-118.281655	735133.708333
1203461	TRAFFIC	34.025524	-118.287581	735136.487500
1203467	PROPERTY	34.027000	-118.276990	735135.322917
1203469	PROPERTY	34.062052	-118.201433	735132.687500
1203489	PROPERTY	34.020665	-118.293416	735134.791667
1203493	PROPERTY	34.021765	-118.282861	735133.625000
1203494	PROPERTY	34.019274	-118.290295	735136.677083
1203501	PROPERTY	34.025683	-118.281655	735136.979167
1203503	PROPERTY	0.000000	-0.000000	735136.916667
1203505	PROPERTY	34.019871	-118.286099	735137.541667
1203511	PROPERTY	34.024789	-118.289427	735131.687500
1203519	PROPERTY	0.000000	-0.000000	735136.937500
1203523	PROPERTY	34.018855	-118.285768	735138.583333
1203528	TRAFFIC	0.000000	-0.000000	735138.791667
1203533	PROPERTY	34.022181	-118.284466	735137.500000
1203535	PROPERTY	0.000000	-0.000000	735134.937500
1203552	PROPERTY	34.025524	-118.287581	735139.625000
1203557	PROPERTY	34.027360	-118.287510	735140.500000
1203573	PROPERTY	0.000000	-0.000000	735140.489583
1203577	PROPERTY	34.019871	-118.286099	735140.986111
1203590	PROPERTY	34.019983	-118.282509	735140.937500
1203598	PROPERTY	34.021301	-118.288016	735143.416667
1203599	PROPERTY	34.023890	-118.288746	735136.604167
1203600	PROPERTY	34.018831	-118.289536	735139.708333
1203602	PROPERTY	34.021103	-118.281659	735142.625000
1203605	PROPERTY	34.023991	-118.286299	735140.333333
1203609	PROPERTY	34.022067	-118.288781	735106.708333
1203610	PROPERTY	34.025683	-118.281655	735136.791667
1203612	PROPERTY	34.062580	-118.202705	735143.750000
1203613	PROPERTY	34.062052	-118.201433	735143.750000
1203624	PROPERTY	34.018303	-118.283409	735137.326389
1203625	PROPERTY	34.027390	-118.280440	735132.750000
1203626	PROPERTY	34.022994	-118.285608	735144.368056
1203627	PROPERTY	34.022915	-118.283953	735144.611111
1203644	PROPERTY	34.025683	-118.281655	735143.708333
1203659	PROPERTY	34.025683	-118.281655	735146.062500
1203660	PROPERTY	34.019124	-118.287976	735145.729167
1203666	PROPERTY	34.019274	-118.290295	735146.041667
1203676	PROPERTY	34.026550	-118.278330	735140.833333
1203681	PROPERTY	34.025683	-118.281655	735136.812500
1203683	PROPERTY	34.027060	-118.279760	735146.916667
1203698	DISORDERLY CONDUCT	34.026930	-118.279470	735148.006944
1203702	PROPERTY	34.025683	-118.281655	735146.833333
1203704	PROPERTY	34.028790	-118.283423	735148.069444
1203720	PROPERTY	34.018665	-118.286794	735148.333333
1203723	PROPERTY	34.025683	-118.281655	735148.291667
1203724	PROPERTY	34.025683	-118.281655	735148.364583
1305260	NARCOTICS	34.026130	-118.277130	735585.549306
1305263	THEFT-PETTY	34.029430	-118.282940	735584.750000
1305267	EH&S	34.024333	-118.283966	735585.781250
1305277	THEFT-PETTY	34.015944	-118.261952	735508.677083
1305283	FIRE	34.028440	-118.280744	735587.315972
1305290	FIRE	34.062425	-118.203742	735588.355556
1305305	THEFT-PETTY	34.021991	-118.286080	735589.677778
1305306	FIRE	34.062052	-118.201433	735589.777778
1305329	THEFT-PETTY	34.028205	-118.284899	735593.687500
1305332	PROPERTY	34.018303	-118.283409	735595.791667
1305333	EH&S	34.018723	-118.285236	735596.020833
1305336	THEFT-PETTY	34.021935	-118.280085	735596.916667
1305344	FIRE	34.062052	-118.201433	735599.538194
1400010	THEFT-PETTY	34.021301	-118.288016	735597.500000
1400011	THEFT-PETTY	34.019871	-118.286099	735601.541667
1400012	THEFT-PETTY	34.060235	-118.204455	735602.458333
1400014	PROPERTY	34.027314	-118.300202	735603.166667
1400023	THEFT-PETTY	34.027980	-118.278965	735598.854167
1400025	THEFT-PETTY	34.032830	-118.281770	735602.875000
1400032	THEFT-PETTY	34.019274	-118.290295	735607.525694
1400045	THEFT-PETTY	34.033816	-118.280876	735609.093750
1400062	THEFT-PETTY	34.019698	-118.282058	735586.750000
1400070	EH&S	34.087367	-118.217482	735611.888889
1400071	FIRE	34.020747	-118.281181	735612.018750
1400082	THEFT-PETTY	34.020683	-118.289490	735612.645833
1400100	FIRE	34.029933	-118.283587	735613.572917
1400102	HARASSMENT	34.022181	-118.284466	735935.481944
1203727	PROPERTY	34.026920	-118.276101	735147.989583
1203728	PROPERTY	34.025683	-118.281655	735148.937500
1203729	PROPERTY	34.027390	-118.280440	735147.750000
1203734	PROPERTY	34.024789	-118.289427	734796.913889
1203742	PROPERTY	34.025524	-118.287581	735148.958333
1203747	PROPERTY	0.000000	-0.000000	735060.416667
1203764	PROPERTY	34.019122	-118.290751	735151.809028
1203772	PROPERTY	0.000000	-0.000000	735152.815972
1203773	PROPERTY	34.029149	-118.287591	735152.791667
1203774	DISORDERLY CONDUCT	34.029149	-118.287591	735152.875000
1203778	PROPERTY	34.030910	-118.288965	735150.958333
